batch_id,batch_role,elapsed_time_h,ph,dissolved_oxygen_pct,temperature_c,agitation_rpm,feed_rate_ml_h
REF_018,reference,65,7.016,39.22,36.77,138.7,10.94
REF_018,reference,66,7.006,38.81,36.81,139.5,11.42
REF_018,reference,67,6.997,38.78,36.76,145.1,11.34
REF_018,reference,68,7.026,39.04,36.79,143.8,11.83
REF_018,reference,69,7.016,38.78,36.79,141.0,11.94
REF_018,reference,70,7.009,38.26,36.77,141.0,12.29
REF_018,reference,71,7.009,39.09,36.79,144.1,12.27
REF_018,reference,72,7.012,39.4,36.74,142.5,12.31
REF_018,reference,73,7.012,38.19,36.76,144.2,12.48
REF_018,reference,74,6.989,38.77,36.82,145.1,12.69
REF_018,reference,75,7.002,37.51,36.83,145.6,12.83
REF_018,reference,76,7.001,39.56,36.81,147.9,13.28
REF_018,reference,77,7.003,40.24,36.81,149.5,13.45
REF_018,reference,78,7.01,39.23,36.73,146.5,13.21
REF_018,reference,79,6.989,39.7,36.75,146.1,13.61
REF_018,reference,80,6.992,39.56,36.77,149.0,13.79
REF_018,reference,81,6.996,39.56,36.85,151.4,13.84
REF_018,reference,82,7.003,40.15,36.77,149.0,14.2
REF_018,reference,83,7.007,39.41,36.8,151.5,14.53
REF_018,reference,84,7.013,39.89,36.79,149.6,14.62
REF_018,reference,85,6.998,39.37,36.79,151.5,14.87
REF_018,reference,86,7.006,40.54,36.78,150.4,14.73
REF_018,reference,87,7.005,40.21,36.75,152.8,15.02
REF_018,reference,88,7.003,39.59,36.7,153.3,15.08
REF_018,reference,89,6.998,39.85,36.82,155.1,15.41
REF_018,reference,90,6.994,39.51,36.76,157.6,15.6
REF_018,reference,91,6.989,40.45,36.73,155.1,15.87
REF_018,reference,92,6.988,39.02,36.8,153.4,16.1
REF_018,reference,93,6.999,39.71,36.79,156.9,16.18
REF_018,reference,94,6.995,38.47,36.8,158.4,16.12
REF_018,reference,95,6.992,39.52,36.82,159.0,16.22
REF_018,reference,96,7.0,39.55,36.75,159.3,16.68
REF_018,reference,97,6.993,39.45,36.76,162.6,17.0
REF_018,reference,98,6.987,39.66,36.77,161.4,16.95
REF_018,reference,99,6.992,38.64,36.81,161.9,16.9
REF_018,reference,100,7.0,39.36,36.72,161.7,17.62
REF_018,reference,101,6.985,39.67,36.79,161.1,17.56
REF_018,reference,102,6.995,37.52,36.81,165.1,17.69
REF_018,reference,103,6.992,38.02,36.81,165.9,17.66
REF_018,reference,104,6.986,37.44,36.8,164.8,18.01
REF_018,reference,105,6.99,39.67,36.81,167.2,18.29
REF_018,reference,106,6.979,37.84,36.7,168.0,18.44
REF_018,reference,107,6.993,37.89,36.83,168.2,18.44
REF_018,reference,108,6.98,38.75,36.79,168.8,18.71
REF_018,reference,109,7.0,38.58,36.82,171.5,18.8
REF_018,reference,110,6.99,40.55,36.75,171.5,19.32
REF_018,reference,111,6.986,39.86,36.73,171.9,19.38
REF_018,reference,112,7.0,39.78,36.84,172.4,19.34
REF_018,reference,113,6.982,41.52,36.75,174.4,19.42
REF_018,reference,114,6.984,41.98,36.77,176.9,19.82
REF_018,reference,115,6.975,40.88,36.8,176.8,19.88
REF_018,reference,116,7.0,42.2,36.81,177.1,20.06
REF_018,reference,117,7.005,43.08,36.81,178.8,20.13
REF_018,reference,118,6.976,43.21,36.79,181.3,20.33
REF_018,reference,119,6.983,43.54,36.75,180.9,20.68
REF_018,reference,120,6.99,45.03,35.8,181.5,20.79
REF_018,reference,121,6.985,46.03,35.8,182.9,21.38
REF_018,reference,122,6.989,44.26,35.73,182.6,21.27
REF_018,reference,123,6.988,43.6,35.82,184.1,21.19
REF_018,reference,124,6.993,44.56,35.71,183.9,21.31
REF_018,reference,125,6.982,44.96,35.81,183.2,21.77
REF_018,reference,126,6.991,44.77,35.76,186.9,21.83
REF_018,reference,127,6.981,45.27,35.8,187.8,22.27
REF_018,reference,128,6.986,46.49,35.8,187.7,22.28
REF_018,reference,129,6.976,43.25,35.78,190.5,22.12
REF_018,reference,130,6.987,44.08,35.8,188.7,22.44
REF_018,reference,131,6.985,45.57,35.78,187.9,22.67
REF_018,reference,132,6.998,43.76,35.8,190.3,23.01
REF_018,reference,133,6.99,44.64,35.85,189.8,22.96
REF_018,reference,134,6.991,44.34,35.74,193.4,23.32
REF_018,reference,135,6.99,44.66,35.69,192.5,23.27
REF_018,reference,136,6.974,45.05,35.77,195.9,23.65
REF_018,reference,137,6.975,43.65,35.77,196.6,23.88
REF_018,reference,138,6.989,41.87,35.77,194.4,24.22
REF_018,reference,139,6.994,42.62,35.75,195.3,24.22
REF_018,reference,140,6.99,44.87,35.81,198.0,24.23
REF_018,reference,141,6.985,41.96,35.74,199.3,24.76
REF_018,reference,142,6.991,43.49,35.8,195.5,24.68
REF_018,reference,143,6.99,41.12,35.8,199.6,25.0
REF_018,reference,144,6.999,42.12,35.79,196.5,24.97
REF_018,reference,145,6.999,44.0,35.8,199.5,25.25
REF_018,reference,146,6.989,43.44,35.81,202.6,25.29
REF_018,reference,147,6.994,43.26,35.78,206.0,25.64
REF_018,reference,148,6.997,43.06,35.77,201.7,25.89
REF_018,reference,149,6.998,42.28,35.8,200.7,25.87
REF_018,reference,150,7.009,44.61,35.8,202.4,26.04
REF_018,reference,151,6.995,44.0,35.81,203.8,26.35
REF_018,reference,152,7.005,43.16,35.73,203.2,26.35
REF_018,reference,153,6.987,44.55,35.78,203.3,26.42
REF_018,reference,154,6.992,45.11,35.75,204.5,26.88
REF_018,reference,155,6.98,44.58,35.8,206.2,26.98
REF_018,reference,156,6.999,44.89,35.8,205.8,27.16
REF_018,reference,157,7.003,44.85,35.77,205.2,27.43
REF_018,reference,158,6.978,44.23,35.76,205.9,27.63
REF_018,reference,159,7.0,44.77,35.8,206.7,27.68
REF_018,reference,160,7.004,45.21,35.78,206.3,27.71
REF_018,reference,161,7.004,45.29,35.82,207.1,27.96
REF_018,reference,162,6.99,44.89,35.84,209.5,28.32
REF_018,reference,163,7.006,43.47,35.81,208.6,28.43
REF_018,reference,164,7.0,44.24,35.79,206.7,28.5
REF_018,reference,165,7.005,43.78,35.84,211.3,28.64
REF_018,reference,166,7.0,42.48,35.79,210.7,29.03
REF_018,reference,167,7.004,42.3,35.77,208.4,29.08
REF_018,reference,168,7.01,42.81,35.76,210.3,29.4
REF_018,reference,169,7.0,42.96,35.76,210.1,29.6
REF_018,reference,170,7.004,39.99,35.78,212.6,29.6
REF_018,reference,171,7.012,42.34,35.8,211.4,29.96
REF_018,reference,172,7.001,41.56,35.74,212.2,30.02
REF_018,reference,173,6.994,40.4,35.77,212.5,30.21
REF_018,reference,174,7.008,39.68,35.79,210.9,30.02
REF_018,reference,175,7.015,39.86,35.8,215.6,30.38
REF_018,reference,176,7.013,38.73,35.78,214.9,30.56
REF_018,reference,177,7.009,38.84,35.79,213.2,30.83
REF_018,reference,178,6.985,37.59,35.74,215.0,31.07
REF_018,reference,179,6.999,37.21,35.75,216.5,31.25
REF_018,reference,180,6.999,40.34,35.78,215.6,31.45
REF_018,reference,181,7.004,38.45,35.8,218.2,31.48
REF_018,reference,182,7.017,38.53,35.79,220.7,31.86
REF_018,reference,183,6.995,38.35,35.76,216.6,32.2
REF_018,reference,184,7.022,37.76,35.77,216.4,32.06
REF_018,reference,185,7.001,38.26,35.83,216.2,32.19
REF_018,reference,186,6.998,38.69,35.8,214.8,32.36
REF_018,reference,187,7.011,38.6,35.78,220.5,32.65
REF_018,reference,188,7.012,38.31,35.75,218.6,32.74
REF_018,reference,189,7.01,39.46,35.76,221.0,32.73
REF_018,reference,190,6.998,39.4,35.78,221.8,32.95
REF_018,reference,191,7.008,39.73,35.79,219.1,33.5
REF_018,reference,192,6.996,40.14,35.8,219.9,33.71
REF_018,reference,193,6.998,39.59,35.79,224.5,33.94
REF_018,reference,194,7.004,39.72,35.77,222.3,33.91
REF_018,reference,195,6.998,41.14,35.77,222.0,33.9
REF_018,reference,196,7.013,39.28,35.84,222.1,34.16
REF_018,reference,197,7.0,38.58,35.77,224.1,34.18
REF_018,reference,198,7.003,40.53,35.74,227.2,34.35
REF_018,reference,199,6.997,39.57,35.73,226.6,34.79
REF_018,reference,200,7.013,39.16,35.77,226.5,35.01
REF_018,reference,201,6.999,40.65,35.81,229.3,35.4
REF_018,reference,202,7.014,39.72,35.76,229.7,35.27
REF_018,reference,203,7.013,38.69,35.83,228.9,35.25
REF_018,reference,204,7.001,41.1,35.78,233.3,35.62
REF_018,reference,205,7.005,38.1,35.82,229.5,35.77
REF_018,reference,206,7.0,39.15,35.76,232.3,35.91
REF_018,reference,207,7.009,37.54,35.76,230.8,36.21
REF_018,reference,208,7.003,39.1,35.78,233.5,36.16
REF_018,reference,209,7.001,38.22,35.8,232.6,36.53
REF_018,reference,210,7.004,39.25,35.78,234.5,36.79
REF_018,reference,211,6.991,38.48,35.79,238.2,37.08
REF_018,reference,212,7.003,39.49,35.8,236.9,37.09
REF_018,reference,213,7.009,38.03,35.74,237.0,37.38
REF_018,reference,214,7.005,37.08,35.77,236.0,37.33
REF_018,reference,215,7.011,38.6,35.77,238.3,37.53
REF_018,reference,216,7.001,38.29,35.77,237.4,37.95
REF_018,reference,217,7.0,37.17,35.79,241.1,37.72
REF_018,reference,218,6.995,37.96,35.77,242.0,38.04
REF_018,reference,219,7.0,38.43,35.72,241.3,38.45
REF_018,reference,220,7.019,40.53,35.77,245.0,38.42
REF_018,reference,221,7.006,40.16,35.75,245.7,38.59
REF_018,reference,222,6.999,39.65,35.8,244.6,38.77
REF_018,reference,223,6.995,40.68,35.81,246.1,39.0
REF_018,reference,224,6.991,39.06,35.72,245.3,39.32
REF_018,reference,225,6.997,40.64,35.76,246.7,39.47
REF_018,reference,226,7.009,41.83,35.79,246.4,39.51
REF_018,reference,227,7.0,42.06,35.74,248.3,39.85
REF_018,reference,228,6.995,41.9,35.81,249.8,39.91
REF_018,reference,229,6.996,42.7,35.81,248.3,40.17
REF_018,reference,230,7.008,43.38,35.78,252.6,40.06
REF_018,reference,231,7.002,43.45,35.76,254.2,40.65
REF_018,reference,232,6.998,44.46,35.71,253.6,40.6
REF_018,reference,233,7.0,44.31,35.81,250.5,40.33
REF_018,reference,234,7.02,44.7,35.84,255.0,41.17
REF_018,reference,235,7.013,45.86,35.84,254.2,41.1
REF_018,reference,236,7.014,45.3,35.78,256.3,41.21
REF_018,reference,237,6.989,46.14,35.75,260.3,41.36
REF_018,reference,238,7.001,44.27,35.81,255.3,41.69
REF_018,reference,239,6.997,43.54,35.78,258.6,41.67
REF_018,reference,240,7.007,44.68,35.8,261.9,41.89
REF_019,reference,0,7.089,40.23,36.9,102.8,0.0
REF_019,reference,1,7.086,41.53,36.96,102.2,0.0
REF_019,reference,2,7.095,41.35,36.86,100.5,0.0
REF_019,reference,3,7.089,40.31,36.88,109.4,0.0
REF_019,reference,4,7.088,41.87,36.91,106.7,0.0
REF_019,reference,5,7.088,41.55,36.9,103.1,0.0
REF_019,reference,6,7.081,42.89,36.89,108.8,0.0
REF_019,reference,7,7.072,42.34,36.92,110.3,0.0
REF_019,reference,8,7.093,43.69,36.9,109.1,0.0
REF_019,reference,9,7.085,43.53,36.9,110.0,0.0
REF_019,reference,10,7.089,42.64,36.92,112.0,0.0
REF_019,reference,11,7.083,43.34,36.89,114.7,0.0
REF_019,reference,12,7.069,44.28,36.91,113.9,0.0
REF_019,reference,13,7.053,44.7,36.89,116.8,0.0
REF_019,reference,14,7.06,43.03,36.88,117.2,0.0
REF_019,reference,15,7.074,42.8,36.93,116.0,0.0
REF_019,reference,16,7.066,45.14,36.96,114.8,0.0
REF_019,reference,17,7.062,43.44,36.94,117.6,0.0
REF_019,reference,18,7.045,43.37,36.92,119.6,0.0
REF_019,reference,19,7.063,42.54,36.89,119.7,0.0
REF_019,reference,20,7.053,43.14,36.9,121.3,0.0
REF_019,reference,21,7.055,44.16,36.94,122.4,0.0
REF_019,reference,22,7.066,42.83,36.84,122.7,0.0
REF_019,reference,23,7.05,43.33,36.9,122.2,0.0
REF_019,reference,24,7.049,42.36,36.93,124.1,3.97
REF_019,reference,25,7.057,41.41,36.88,127.4,4.24
REF_019,reference,26,7.061,41.6,36.92,122.5,4.08
REF_019,reference,27,7.05,41.19,36.92,126.1,4.49
REF_019,reference,28,7.064,42.24,36.87,128.8,4.7
REF_019,reference,29,7.041,43.05,36.91,124.9,4.65
REF_019,reference,30,7.038,42.24,36.89,128.8,4.83
REF_019,reference,31,7.036,41.93,36.92,129.7,5.16
REF_019,reference,32,7.034,41.64,36.93,126.3,5.39
REF_019,reference,33,7.049,42.68,36.92,130.2,5.57
REF_019,reference,34,7.038,41.55,36.91,129.3,5.67
REF_019,reference,35,7.033,41.79,36.92,130.2,5.84
REF_019,reference,36,7.047,43.59,36.88,130.3,6.05
REF_019,reference,37,7.049,42.82,36.91,133.3,6.33
REF_019,reference,38,7.05,42.97,36.89,131.7,6.65
REF_019,reference,39,7.047,43.23,36.94,131.7,6.31
REF_019,reference,40,7.032,44.09,36.93,132.2,6.91
REF_019,reference,41,7.041,43.76,36.93,132.8,6.98
REF_019,reference,42,7.042,43.12,36.96,132.2,7.26
REF_019,reference,43,7.033,43.21,36.9,133.5,7.53
REF_019,reference,44,7.037,43.63,36.9,134.8,7.42
REF_019,reference,45,7.025,44.0,36.9,135.7,7.85
REF_019,reference,46,7.029,43.67,36.86,137.3,7.7
REF_019,reference,47,7.036,43.48,36.87,136.3,8.09
REF_019,reference,48,7.044,43.45,36.93,135.6,8.21
REF_019,reference,49,7.041,43.18,36.87,135.2,8.43
REF_019,reference,50,7.036,42.33,36.88,137.6,8.46
REF_019,reference,51,7.03,43.55,36.91,137.4,8.85
REF_019,reference,52,7.028,41.96,36.9,137.8,9.2
REF_019,reference,53,7.016,42.09,36.94,138.7,8.99
REF_019,reference,54,7.021,39.95,36.91,139.4,9.35
REF_019,reference,55,7.02,41.03,36.89,139.4,9.63
REF_019,reference,56,7.03,39.91,36.94,139.2,9.63
REF_019,reference,57,7.032,39.59,36.93,138.6,10.06
REF_019,reference,58,7.03,41.9,36.87,139.2,9.97
REF_019,reference,59,7.033,39.76,36.92,141.8,10.19
REF_019,reference,60,7.023,40.15,36.89,140.3,10.24
REF_019,reference,61,7.014,39.5,36.89,139.3,10.59
REF_019,reference,62,7.021,39.27,36.97,143.4,10.75
REF_019,reference,63,7.015,38.03,36.92,140.6,11.02
REF_019,reference,64,7.025,39.22,36.91,142.5,11.01
REF_019,reference,65,7.016,38.4,36.91,143.6,11.18
REF_019,reference,66,7.018,37.59,36.94,143.3,11.53
REF_019,reference,67,7.023,37.65,36.89,140.0,11.85
REF_019,reference,68,7.011,37.25,36.9,144.7,11.91
REF_019,reference,69,7.024,37.38,36.93,146.5,12.27
REF_019,reference,70,7.005,37.31,36.87,146.1,12.26
REF_019,reference,71,7.018,37.7,36.94,142.2,12.43
REF_019,reference,72,7.014,38.88,36.86,149.1,12.63
REF_019,reference,73,7.021,36.64,36.9,144.4,12.93
REF_019,reference,74,7.003,38.65,36.86,145.2,13.07
REF_019,reference,75,7.001,37.6,36.88,148.5,12.9
REF_019,reference,76,7.018,39.08,36.95,148.5,13.36
REF_019,reference,77,7.009,37.97,36.94,148.5,13.46
REF_019,reference,78,7.011,38.73,36.95,148.1,13.57
REF_019,reference,79,7.006,38.44,36.87,151.5,13.51
REF_019,reference,80,7.018,37.32,36.88,150.0,13.73
REF_019,reference,81,7.012,40.22,36.92,148.3,14.08
REF_019,reference,82,7.011,38.18,36.93,153.1,14.09
REF_019,reference,83,6.999,39.07,36.89,152.2,14.44
REF_019,reference,84,7.012,38.21,36.89,154.1,14.78
REF_019,reference,85,7.0,37.99,36.88,154.0,14.76
REF_019,reference,86,7.002,38.87,36.96,157.4,15.04
REF_019,reference,87,6.996,38.51,36.9,154.0,15.05
REF_019,reference,88,7.005,37.97,36.91,155.2,15.43
REF_019,reference,89,7.014,38.76,36.91,156.9,15.64
REF_019,reference,90,7.007,37.47,36.94,156.1,15.53
REF_019,reference,91,7.002,38.61,36.88,158.5,15.81
REF_019,reference,92,7.006,38.24,36.95,153.6,15.91
REF_019,reference,93,7.005,36.19,36.87,158.7,16.35
REF_019,reference,94,7.004,37.59,36.95,159.4,16.48
REF_019,reference,95,7.005,38.21,36.86,160.2,16.63
REF_019,reference,96,6.995,36.84,36.91,159.9,16.79
REF_019,reference,97,7.004,37.97,36.96,163.4,17.04
REF_019,reference,98,6.988,37.8,36.93,162.1,17.22
REF_019,reference,99,7.007,36.56,36.92,164.0,17.27
REF_019,reference,100,6.993,37.33,36.88,164.5,17.43
REF_019,reference,101,7.011,38.0,36.89,166.1,17.7
REF_019,reference,102,6.981,36.68,36.95,168.4,17.85
REF_019,reference,103,7.014,37.31,36.93,167.4,18.37
REF_019,reference,104,6.987,38.53,36.94,169.3,18.18
REF_019,reference,105,6.991,37.11,36.91,169.2,18.46
REF_019,reference,106,7.002,38.39,36.9,169.1,18.67
REF_019,reference,107,7.005,37.43,36.93,170.5,18.99
REF_019,reference,108,6.997,38.47,36.92,171.2,18.83
REF_019,reference,109,7.006,39.29,36.91,173.4,19.33
REF_019,reference,110,6.993,37.38,36.87,173.7,19.29
REF_019,reference,111,6.996,39.27,36.94,173.2,19.86
REF_019,reference,112,6.996,40.45,36.93,175.0,19.72
REF_019,reference,113,6.994,40.7,36.89,174.0,19.66
REF_019,reference,114,6.983,40.52,36.95,176.9,20.0
REF_019,reference,115,6.998,40.46,36.92,178.1,20.4
REF_019,reference,116,6.997,42.24,36.92,181.8,20.39
REF_019,reference,117,7.006,41.86,36.94,182.0,20.55
REF_019,reference,118,6.987,42.9,36.93,179.4,20.85
REF_019,reference,119,6.992,43.08,36.92,182.1,20.87
REF_019,reference,120,7.007,42.69,35.91,183.1,21.06
REF_019,reference,121,7.0,44.15,35.97,183.3,21.13
REF_019,reference,122,7.002,43.0,35.89,184.3,21.71
REF_019,reference,123,7.001,44.58,35.93,184.9,21.45
REF_019,reference,124,7.001,44.78,35.91,189.1,21.83
REF_019,reference,125,7.012,44.62,35.93,186.6,22.06
REF_019,reference,126,6.998,43.64,35.95,188.6,22.16
REF_019,reference,127,6.989,45.79,35.9,185.1,22.16
REF_019,reference,128,7.003,43.81,35.93,191.0,22.37
REF_019,reference,129,6.993,43.78,35.92,192.4,22.78
REF_019,reference,130,6.997,43.44,35.89,189.8,22.76
REF_019,reference,131,7.001,42.41,35.95,191.4,22.75
REF_019,reference,132,6.991,44.19,35.93,193.7,23.29
REF_019,reference,133,6.994,42.52,35.9,193.8,23.28
REF_019,reference,134,7.002,43.54,35.94,195.2,23.69
REF_019,reference,135,6.994,43.57,35.89,194.9,23.74
REF_019,reference,136,7.007,42.97,35.91,198.8,23.91
REF_019,reference,137,6.991,41.8,35.9,195.8,24.14
REF_019,reference,138,6.991,41.97,35.93,201.5,24.14
REF_019,reference,139,7.015,40.01,35.9,200.0,24.36
REF_019,reference,140,6.988,42.0,35.93,200.1,24.62
REF_019,reference,141,7.0,42.71,35.93,197.9,24.67
REF_019,reference,142,7.015,41.88,35.9,201.5,25.13
REF_019,reference,143,7.001,41.63,35.97,201.7,25.15
REF_019,reference,144,7.012,41.93,35.89,198.2,25.16
REF_019,reference,145,7.007,43.24,35.87,199.9,25.47
REF_019,reference,146,7.002,42.34,35.94,203.1,25.75
REF_019,reference,147,7.001,44.01,35.85,203.0,25.85
REF_019,reference,148,6.986,42.23,35.96,203.0,26.15
REF_019,reference,149,7.0,43.03,35.91,205.9,26.36
REF_019,reference,150,7.005,42.68,35.87,203.5,26.81
REF_019,reference,151,7.006,44.85,35.88,204.6,26.8
REF_019,reference,152,7.024,43.5,35.86,204.8,26.56
REF_019,reference,153,7.007,45.2,35.92,207.1,26.93
REF_019,reference,154,7.01,43.28,35.87,204.2,27.12
REF_019,reference,155,7.015,44.93,35.93,206.5,27.43
REF_019,reference,156,7.01,43.86,35.9,205.1,27.38
REF_019,reference,157,7.005,44.46,35.9,207.7,27.62
REF_019,reference,158,7.006,42.79,35.93,209.7,27.69
REF_019,reference,159,7.004,43.98,35.93,210.1,27.96
REF_019,reference,160,7.011,42.74,35.95,208.3,28.15
REF_019,reference,161,7.006,43.64,35.89,210.6,28.36
REF_019,reference,162,7.013,42.02,35.91,209.9,28.41
REF_019,reference,163,7.0,42.91,35.89,212.7,28.92
REF_019,reference,164,7.01,43.57,35.92,210.8,29.02
REF_019,reference,165,7.021,42.81,35.89,206.9,28.91
REF_019,reference,166,7.007,41.03,35.9,213.1,29.31
REF_019,reference,167,7.024,40.12,35.9,211.5,29.25
REF_019,reference,168,7.011,41.64,35.92,212.1,29.86
REF_019,reference,169,7.009,42.09,35.91,213.4,30.08
REF_019,reference,170,7.011,39.64,35.93,211.1,30.01
REF_019,reference,171,7.008,41.68,35.91,213.7,30.07
REF_019,reference,172,6.995,39.59,35.89,214.8,30.27
REF_019,reference,173,7.018,37.64,35.92,214.9,30.48
REF_019,reference,174,7.028,37.6,35.88,213.9,30.71
REF_019,reference,175,7.015,39.13,35.93,216.6,31.11
REF_019,reference,176,7.015,38.32,35.9,214.0,31.23
REF_019,reference,177,7.01,39.14,35.92,215.0,31.41
REF_019,reference,178,7.021,36.78,35.92,216.1,31.47
REF_019,reference,179,7.011,37.67,35.96,217.2,31.45
REF_019,reference,180,7.014,37.45,35.92,216.7,31.69
REF_019,reference,181,6.999,37.25,35.91,219.4,31.99
REF_019,reference,182,7.008,37.03,35.89,218.4,31.98
REF_019,reference,183,7.015,37.05,35.94,218.5,32.38
REF_019,reference,184,7.019,37.53,35.9,219.3,32.64
REF_019,reference,185,7.02,37.72,35.87,220.4,32.78
REF_019,reference,186,7.0,37.79,35.91,220.2,32.95
REF_019,reference,187,7.0,38.69,35.92,217.6,32.77
REF_019,reference,188,7.017,36.92,35.89,222.4,33.43
REF_019,reference,189,7.006,36.6,35.91,221.5,33.17
REF_019,reference,190,7.02,39.03,35.91,222.9,33.56
REF_019,reference,191,6.999,37.63,35.91,221.8,33.86
REF_019,reference,192,7.012,38.24,35.95,220.2,34.0
REF_019,reference,193,7.012,38.21,35.87,220.1,33.93
REF_019,reference,194,7.016,38.32,35.97,222.7,34.13
REF_019,reference,195,7.004,37.76,35.91,225.5,34.52
REF_019,reference,196,6.997,38.55,35.93,227.2,34.73
REF_019,reference,197,7.014,39.57,35.92,226.4,34.67
REF_019,reference,198,7.017,39.06,35.86,225.0,35.07
REF_019,reference,199,7.02,39.45,35.88,226.0,34.96
REF_019,reference,200,7.01,38.59,35.9,229.9,35.46
REF_019,reference,201,7.019,39.63,35.94,226.6,35.42
REF_019,reference,202,7.016,38.4,35.87,232.4,35.74
REF_019,reference,203,7.023,36.99,35.89,232.8,35.89
REF_019,reference,204,7.012,38.78,35.92,233.9,36.26
REF_019,reference,205,6.998,38.98,35.93,232.1,36.3
REF_019,reference,206,7.012,37.74,35.93,231.7,36.35
REF_019,reference,207,7.013,38.98,35.88,233.6,36.67
REF_019,reference,208,7.016,37.17,35.86,235.2,37.12
REF_019,reference,209,7.0,38.24,35.93,233.7,37.09
REF_019,reference,210,7.01,38.96,35.95,233.8,37.15
REF_019,reference,211,7.019,37.49,35.9,235.8,37.21
REF_019,reference,212,7.011,37.2,35.88,236.0,37.42
REF_019,reference,213,7.009,37.26,35.9,239.8,37.79
REF_019,reference,214,7.027,38.64,35.92,237.9,37.74
REF_019,reference,215,7.003,37.7,35.9,239.8,38.05
REF_019,reference,216,7.022,39.18,35.95,242.1,38.44
REF_019,reference,217,7.02,37.82,35.94,243.4,38.43
REF_019,reference,218,7.01,37.25,35.92,242.7,38.42
REF_019,reference,219,7.011,37.53,35.85,243.8,39.09
REF_019,reference,220,7.011,38.31,35.89,242.6,39.2
REF_019,reference,221,7.013,36.93,35.9,246.6,39.19
REF_019,reference,222,7.007,38.52,35.89,247.9,39.49
REF_019,reference,223,7.008,38.91,35.92,244.1,39.43
REF_019,reference,224,7.009,39.85,35.92,250.5,39.76
REF_019,reference,225,7.009,41.62,35.86,247.7,39.77
REF_019,reference,226,7.009,40.52,35.94,250.6,39.81
REF_019,reference,227,6.993,39.36,35.91,250.8,40.58
REF_019,reference,228,7.012,40.57,35.92,251.5,40.16
REF_019,reference,229,7.007,41.91,35.93,252.2,40.59
REF_019,reference,230,6.996,42.15,35.89,251.9,40.77
REF_019,reference,231,7.008,43.73,35.95,255.1,40.98
REF_019,reference,232,7.008,43.51,35.91,254.8,41.07
REF_019,reference,233,7.021,43.77,35.96,254.2,41.25
REF_019,reference,234,7.007,43.09,35.88,255.5,41.46
REF_019,reference,235,7.016,44.34,35.95,256.0,41.69
REF_019,reference,236,7.022,42.9,35.88,258.1,41.79
REF_019,reference,237,7.006,44.49,35.99,260.5,41.96
REF_019,reference,238,7.01,43.55,35.88,259.5,41.95
REF_019,reference,239,7.024,42.63,35.94,262.9,42.63
REF_019,reference,240,7.012,44.23,35.9,262.2,42.59
REF_020,reference,0,7.098,39.58,36.78,93.0,0.0
REF_020,reference,1,7.093,40.61,36.78,94.0,0.0
REF_020,reference,2,7.107,41.67,36.79,93.5,0.0
REF_020,reference,3,7.097,41.5,36.79,94.7,0.0
REF_020,reference,4,7.101,41.44,36.83,96.3,0.0
